created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_urls,user_verified
Sat Jul 03 05:36:58 +0000 2021,,,,0,1411197251217723393,pisorgpl,1410906206332456960,15877628,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pisorgpl Wasze chcenie jest gorsze jak nasze.... Już się klimat odwrócił,https://twitter.com/ewikatoja/status/1411197251217723393,Sun Feb 10 18:30:03 +0000 2013,1166649152,false,"Polka, Europejka. Nienawidzę skrajności, fanatyków religijnych, sekt wszelakich i głupoty. Kieruję się rozumem, nie wiarą.",32151,652,463,4,,e w a  g r a c z y k,ewikatoja,18404,,false
Sat Jul 03 07:35:35 +0000 2021,,,,0,1411227104608411648,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/ha55an_o2/status/1411227104608411648,Mon Feb 29 22:41:58 +0000 2016,704436477619511299,true,,52832,355,1807,1,,ha55an@o2.pl,ha55an_o2,43529,,false
Sat Jul 03 06:32:38 +0000 2021,,https://twitter.com/AndIntra/status/1411211262969659392/photo/1,,1,1411211262969659392,Pani_Scarlett,1411209878723612673,957042372,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Pani_Scarlett Taki mamy klimat. https://t.co/4KoDN5ILyv,https://twitter.com/AndIntra/status/1411211262969659392,Sun Jan 28 17:43:31 +0000 2018,957670485822668800,false,"'Tolerować nie znaczy zapomnieć, że to, co tolerujemy, na nic więcej nie zasługuje.""- N.G. Davila.",109284,1629,932,20,Wieś polska podwrocławska.,Ace Of Spades ♠,AndIntra,71401,,false
Sat Jul 03 07:18:34 +0000 2021,,,,0,1411222821456551940,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uwielbiam jak jedziemy i ja sie budze w jakims randomowych miejscu i nie mam pojecia gdzie jestesmy, ale sa jakies zupełnie nowe krajobrazy, to ma swoj niepowtarzalny klimat pls",https://twitter.com/charlotte_176/status/1411222821456551940,Sun Jan 05 23:45:17 +0000 2020,1213969627669090304,false,"i'm catgirl meow 🐾

any pronouns

pl/eng

minor!!",158358,889,570,26,,lotta,charlotte_176,85510,https://lotta.carrd.co/,false
Sat Jul 03 07:16:52 +0000 2021,,,,0,1411222392937095168,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/BurasMarula/status/1411222392937095168,Thu Oct 01 10:51:26 +0000 2015,3832800743,true,"antyszczep, ciemnogród i zaściankowy katol.",144457,376,1077,0,"Warszawa, Polska",Marula Buras,BurasMarula,147447,,false
Sat Jul 03 06:55:36 +0000 2021,,,,1,1411217039818113026,DarekMoti,1411061483279196170,1314955074,pl,,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@DarekMoti @mati_swiecicki Klimat jak z Maleny. Intrygująca postać.,https://twitter.com/po320kn/status/1411217039818113026,Wed May 23 19:56:18 +0000 2012,588541864,false,𝒌𝒊𝒃𝒐𝒍 🄻🄴🄲🄷🄰,6739,45,137,0,"Poznań, Polska",𝑩𝒐𝒈𝒖𝒔𝒍𝒂𝒘 𝑾𝒊𝒕𝒌𝒐𝒘𝒔𝒌𝒊,po320kn,2137,,false
Sat Jul 03 07:29:59 +0000 2021,,,,0,1411225695590756352,BelinaWojciech,1411225075517435904,1150029857373458400,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@BelinaWojciech @LukierWazelina1 @OlaWasilewska77 Nie mam na to wpływu kochany... ;))) Taki klimat od lat. :))),https://twitter.com/WiktorKolumb/status/1411225695590756352,Thu Apr 12 15:29:35 +0000 2018,984453484085997568,false,"Niestety Ameryki nie odkryłem. 
""Dzięki organizacji i jej wpływom
uczeni fałszują wiedzę, dziennikarze zaś fałszują życie, i odbywa się oszustwo na całej linii""",29355,2295,1248,9,,Wiktor Kolumb,WiktorKolumb,43131,,false
Sat Jul 03 07:04:48 +0000 2021,Polska pogoda klimat,https://twitter.com/PogodaMeteo/status/1411219357729017857/photo/1,,0,1411219357729017857,,,,pl,,false,,0,,,"<a href=""https://meteomodel.pl"" rel=""nofollow"">PolClim</a>",AutoTweet: Prognoza anomalii dobowych i miesięcznych w #Polska na kolejne 8 dni. #pogoda #klimat https://t.co/WhxQSd9PH7,https://twitter.com/PogodaMeteo/status/1411219357729017857,Thu Jul 27 06:30:20 +0000 2017,890459317694025729,false,"Pogoda i Klimat #pogoda #klimat #gfs #blog
Uwaga - moje opinie są prywatne, nie muszą odzwierciedlać stanowiska IMGW-PIB.",11839,6798,364,49,Polska,Meteomodel ❄️ ❄️ ❄️,PogodaMeteo,70608,https://meteomodel.pl/,false
Sat Jul 03 07:18:35 +0000 2021,,,,0,1411222824732213250,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/MilczyDusza/status/1411222824732213250,Thu Nov 03 13:49:29 +0000 2016,794174663547043840,false,"#CzytamBiblię stąd wiem że #NiePochodzęOdMałpy i #ApokalipsaToNiefikcja 
Wspieram #IPPTV i projekt #MegaKościół 
Socjalizm=Trucizna
Komunizm=Niewolnicza Śmierć.",81562,1066,679,5,Gromadka,Mariusz Borucki,MilczyDusza,69331,,false
Sat Jul 03 07:44:19 +0000 2021,,,,0,1411229302058782720,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/majaka60/status/1411229302058782720,Wed May 20 15:28:20 +0000 2009,41380341,false,"Lewactwo nienawidzi wszystkich, nie wyłączając  siebie 😎",141029,869,1604,11,"Podkarpackie, Polska",❤️4🇵🇱,majaka60,114504,,false
Sat Jul 03 06:33:01 +0000 2021,,,,0,1411211359090532352,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/STYLESISHERO/status/1411211359090532352,Sat Apr 11 07:32:39 +0000 2020,1248876556178554881,false,fan account • she/her,68785,2383,2728,20,"Holmes Chapel, England",m²⁸ saw louis| ❯❯❯❯¹ᴰ,STYLESISHERO,29004,,false
Sat Jul 03 08:23:39 +0000 2021,,,,1,1411239199337062400,Janusz_Ch_,1411082259600490499,1398012382358687700,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Janusz_Ch_ @gdansk @MaciejNaskret @EternaGD Ceny cyrk, na tym koziołku ceny za Aperol już nie podali, bo pewnie taniej kupić całą butelkę plus drugą prosseco. Nie chodzę w takie miejsca, by dobrze się napić i obejrzeć ⚽ a nie czuć się dymany na kasę preferuję Ministerstwo Śledzia i Wódki,albo klimat w Brzeźnie na ""budach""",https://twitter.com/UHamadyk/status/1411239199337062400,Tue May 11 07:57:40 +0000 2021,1392026070036144130,false,"Politolog.Pedagog.Łowca układów. Prezes Stow. #gdańsktworzamieszkancy👥radny, Nowoporcianin⚓tam Przew.Zarządu #skutecznyizdecydowany fan 👉#solidarnapolska i ZZ",281,571,1245,6,Gdańsk Nowy Port,HAMADYK Łukasz #skutecznyizdecydowany 🇵🇱✝️👪⚓,UHamadyk,932,,false
Sat Jul 03 06:33:42 +0000 2021,,,,2,1411211528360058882,Walt_KowaIski,1411082557446307840,1363488251626090500,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Walt_KowaIski The Edge of Tomorrow i Oblivion, jak dla mnie zwlaszcza ten pierwszy to majstersztyk - widzialam go wiele razy. Ten drugi ma niezwykly klimat.",https://twitter.com/martka1725/status/1411211528360058882,Fri Dec 14 09:16:42 +0000 2018,1073507059377848320,false,"Jestes w mojej przestrzeni wiec uszanuj to, nie tylko o polityce, dobre jedzenie i male sprawy tez ciesza i sa wazne, nie znosze double standards #SilniRazem",68687,2032,1695,1,,martka1725,martka1725,36487,,false
Sat Jul 03 06:33:46 +0000 2021,opad Polska pogoda klimat,https://twitter.com/PogodaMeteo/status/1411211546596937728/photo/1,,3,1411211546596937728,,,,pl,,false,,0,,,"<a href=""https://meteomodel.pl"" rel=""nofollow"">PolClim</a>",AutoTweet: Dobowa suma #opad w #Polska w dniu 2021-07-02. Źródło: @IMGWmeteo #pogoda #klimat https://t.co/NItXtRC6pa,https://twitter.com/PogodaMeteo/status/1411211546596937728,Thu Jul 27 06:30:20 +0000 2017,890459317694025729,false,"Pogoda i Klimat #pogoda #klimat #gfs #blog
Uwaga - moje opinie są prywatne, nie muszą odzwierciedlać stanowiska IMGW-PIB.",11839,6798,364,49,Polska,Meteomodel ❄️ ❄️ ❄️,PogodaMeteo,70608,https://meteomodel.pl/,false
Sat Jul 03 05:40:06 +0000 2021,pogoda klimat synop Polska,https://twitter.com/PogodaMeteo/status/1411198043244969984/photo/1,,0,1411198043244969984,,,,pl,,false,,0,,,"<a href=""https://meteomodel.pl"" rel=""nofollow"">PolClim</a>",AutoTweet: Mapa synoptyczna Polski. #pogoda #klimat #synop #Polska https://t.co/L4t8R9msIe,https://twitter.com/PogodaMeteo/status/1411198043244969984,Thu Jul 27 06:30:20 +0000 2017,890459317694025729,false,"Pogoda i Klimat #pogoda #klimat #gfs #blog
Uwaga - moje opinie są prywatne, nie muszą odzwierciedlać stanowiska IMGW-PIB.",11839,6798,364,49,Polska,Meteomodel ❄️ ❄️ ❄️,PogodaMeteo,70608,https://meteomodel.pl/,false
Sat Jul 03 07:21:46 +0000 2021,,,,0,1411223625773064193,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/ZbBirch/status/1411223625773064193,Thu Oct 08 19:55:15 +0000 2015,3902326773,false,"Love #Poland #history #photography #travel (South America & Asia) #kitchen
 ❤ ... po prawej stronie!",14780,169,217,11,"Cracow, Poland",Zbigniew,ZbBirch,11403,,false
Sat Jul 03 07:04:41 +0000 2021,,,,0,1411219329086070785,hueningkaimc,1411219326200430593,985229560584310800,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",+czasem zaczyna troche gwiazdowac to:. on nie robi tego w zlosliwy sposob. wiele razy podkreslal ze chcialby byc gwiazda i wiele rzeczy dla niego na poczatku bylo calkowicie nowych.. niezbyt rozumial niektore fzeczy a mimo wszystko zawsze chcial sie wpasowac w klimat+,https://twitter.com/hueningkaimc/status/1411219329086070785,Sat Apr 14 18:53:26 +0000 2018,985229560584310785,false,SHE HER #DAICHI #HUENINGKAI #KENTA #SANGGYUN ! shhhhh hueningkai está durmiendo en mis tetas ! !! @nextcarttitan !!,80959,1335,2202,45,intj 20! alis teo dibs valu,⁷⁸⁷saszka ✢,hueningkaimc,137373,,false
Sat Jul 03 05:23:56 +0000 2021,,,,0,1411193972165390336,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/PDulias/status/1411193972165390336,Thu Apr 09 13:40:03 +0000 2015,3151664819,false,Imperare sibi maximum imperium est. Rt nie oznacza aprobaty treści.,9646,246,1112,5,"Knurów, Gliwice i okolice. ",Przemysław Dulias 🇵🇱,PDulias,20155,,false
Sat Jul 03 07:15:35 +0000 2021,,,,0,1411222071678582784,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/Mrozo/status/1411222071678582784,Thu May 07 09:02:42 +0000 2009,38399071,false,,30963,48,72,0,"Warszawa, Polska",Mariusz Mrozowski #BabiesLivesMatter,Mrozo,8776,,false
Sat Jul 03 06:09:42 +0000 2021,,,,0,1411205490370088960,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/Marta35493150/status/1411205490370088960,Sun Feb 17 10:57:14 +0000 2019,1097087570679422976,false,savouring the music #pizgaczarmy,15378,270,320,0,"Bakersfield, CA",𝖒🦋,Marta35493150,2406,,false
Sat Jul 03 05:42:46 +0000 2021,,,,0,1411198711858860034,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/JantarekB/status/1411198711858860034,Wed Jun 10 09:37:24 +0000 2015,3317012043,false,,380412,2103,3791,21,,Stelpa (Popieram Prawo i Sprawiedliwość),JantarekB,299111,,false
Sat Jul 03 08:07:53 +0000 2021,ExxonKnew,,https://krytykapolityczna.pl/swiat/exxonmobil-leaks-tasmy-klimat-lobby-biznes/ https://twitter.com/lkwarzecha/status/1410538435031482371,1,1411235232716673031,,,,pl,,false,1410538435031482371,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jak myślicie, co koncerny paliwowe musiałyby odwalić, żeby Warzecha przestał ich bronić? Auto mu zajumać? 😅 Tymczasem polecam: https://t.co/VDRCMiAJqX  #ExxonKnew https://t.co/zzWZ247OdJ",https://twitter.com/MarekJozefiak/status/1411235232716673031,Mon Feb 20 23:21:22 +0000 2012,498344032,false,"Rzecznik prasowy Greenpeace PL, doktorant SGH, absolwent Szkoły Liderów Politycznych. Piszę tutaj o: klimat | przyroda | energetyka | transport",11322,5050,4000,66,"Warszawa, Mazowieckie",Marek Józefiak,MarekJozefiak,13676,https://medium.com/@marekjzefiak,false
Sat Jul 03 08:13:52 +0000 2021,,,,0,1411236737259560962,,,,pl,,,,3,1410925819556417536,PolskiSenat,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","💬Klimat nam się zmienia. Musimy przyszłym pokoleniom zapewnić dobre miejsce do życia

 - senator @KochanMagdalena. https://t.co/D2VjgQiTax",https://twitter.com/EwaSmietanka/status/1411236737259560962,Sun Oct 25 14:44:11 +0000 2015,4039540043,false,,74141,219,112,2,Polska,Ewa Agata Śmietanka,EwaSmietanka,44613,,false
Sat Jul 03 05:22:26 +0000 2021,,,https://www.bloomberg.com/news/articles/2021-07-01/california-makes-urgent-power-supply-plea-to-meet-summer-demand,467,1411193596347310089,,,,pl,,false,,142,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/tomaawroblewski/status/1411193596347310089,Sun Nov 18 18:49:07 +0000 2012,956024672,false,Prezes Warsaw Enterprise Institute President,10062,56920,608,236,"Warszawa, Polska",Tomasz Wróblewski,tomaawroblewski,10769,http://wei.org.pl,false
Sat Jul 03 06:44:57 +0000 2021,ExxonMobil,,,0,1411214363046916097,,,,pl,,,,6,1410981147954356228,Greenpeace_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Taśmy #ExxonMobil: czyli jak koncerny paliwowe śmieją się nam w twarz. 

Red. Paulina Januszewska rozmawia z @MarekJozefiak: 

https://t.co/UHbcEMK9sA @krytyka @pauliszajot 

#KryzysKlimatyczny",https://twitter.com/CzerwonyKat/status/1411214363046916097,Thu Feb 01 13:01:16 +0000 2018,959049007350902784,false,#LewicaRazem #Greenpeace #FNV #CzerwonyEkstremista #2Grosze #FBLT🇵🇱 🇳🇱🇪🇺... wrócić do mówienia o życiu codziennym i upolitycznienia go... #Errejón,201786,8701,9210,15,"The Hague, The Netherlands",CzerwonyKat #FBLT #FBPE #SocialistSunday,CzerwonyKat,203835,,false
Sat Jul 03 05:49:31 +0000 2021,,,,0,1411200412737286145,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/TkaCicho/status/1411200412737286145,Fri Apr 13 11:11:33 +0000 2018,984750936001261569,false,"Jeszcze Polska nie zginęła, Kiedy my żyjemy.
#KwiatLnu",145953,756,1281,17,,Nadszyszkownik Cicho,TkaCicho,30972,,false
Sat Jul 03 05:43:08 +0000 2021,,,,0,1411198806406934528,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/SongMun67/status/1411198806406934528,Fri Jan 20 21:13:26 +0000 2012,469668758,false,"Pływający w ""kontekście, który Peter Sloterdijk nazwał jakże trafnie psychospołecznym"" -A. Bielik Robson
""Moim sposobem żartowania jest mówić prawdę"" G.B Shaw",918,2339,705,63,"Now, here - nowhere",SongMun - floating mindphaser,SongMun67,80119,http://naturabramy.wordpress.com/,false
Sat Jul 03 07:57:28 +0000 2021,,,,0,1411232610970394624,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/BrataPanPozdrow/status/1411232610970394624,Mon Mar 20 22:28:09 +0000 2017,843952325458886656,false,🇵🇱👑 & 💪🏻👞🏉 moje poglądy są proste: Bóg Honor Ojczyzna🇵🇱 tylko polski punkt widzenia i polski interes 👍🏻,622431,2088,2288,7,,Panie Adamie,BrataPanPozdrow,173121,,false
Sat Jul 03 08:03:21 +0000 2021,,,,1,1411234092763516931,fantazjel,1411233615950852097,4866896679,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@fantazjel Bardziej Showgirls wymieszane z Neon Demon :) To czysta fabuła :) chociaż pokazuje branże od podszewki, ujmuje pracę na planie, ale nadal nie jest to dokumentalny klimat",https://twitter.com/Potwornicka/status/1411234092763516931,Wed Mar 05 13:25:52 +0000 2014,2373754560,false,"Pulp cinema culture, horror geek, mother of cats. Camp as fuck. Obscurity, nudity, bloodity straight from grindhouse theatre.
https://t.co/65LdSNYgIZ",28602,1070,504,18,,🕸🍂Marta 🎃🏳️‍🌈,Potwornicka,25170,http://finalgirls.pl/,false
Sat Jul 03 06:54:31 +0000 2021,Polska pogoda klimat,https://twitter.com/PogodaMeteo/status/1411180452136865792/photo/1,,0,1411216768023117825,,,,pl,,false,,1,1411180452136865792,PogodaMeteo,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dzień Dobry :) Statystyki klimatyczne dla Polski dla 2021-07-03 w #Polska. #pogoda #klimat https://t.co/HA5TXCZy4i,https://twitter.com/MeteoprognozaPL/status/1411216768023117825,Wed Jul 16 13:54:38 +0000 2014,2651114600,false,"Pogoda to nasz żywioł! #pogoda #meteo 
https://t.co/yNsUQb6qnz https://t.co/xM6zqUjrML mapy: http://153.19.38.189/",277216,37596,1480,182,Polska,meteoprognoza.pl🇵🇱,MeteoprognozaPL,200993,http://www.meteoprognoza.pl,false
Sat Jul 03 08:22:49 +0000 2021,,,,0,1411238992029364227,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/MariuszJagora/status/1411238992029364227,Mon Aug 20 15:06:32 +0000 2012,769683079,false,"🇵🇱 ""If you want a picture of the future, imagine a boot stamping on a human face—for ever.” George Orwell",56589,8624,3442,50,"Łódź, Poland",Mariusz Jagóra 🇵🇱,MariuszJagora,53888,http://gab.com/MariuszJagora,false
Sat Jul 03 08:21:00 +0000 2021,,,,0,1411238533814231041,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/lovemymomrry/status/1411238533814231041,Sat Oct 03 16:10:16 +0000 2020,1312424672370331649,false,"#. . . edvin ryding lovebot💌  (||\)                                                                                       ♡fetus louis♡. . .
5/20📚",74428,2395,3054,16,she!¡her,lea ♡'s edvin !fan account!,lovemymomrry,26914,https://lovemymomrry.carrd.co/,false
Sat Jul 03 05:52:31 +0000 2021,,,,0,1411201166516555776,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/ELZBIETAO/status/1411201166516555776,Mon Jan 09 12:14:49 +0000 2012,459216799,false,,3723,389,512,1,POLSKA,ELŻBIETA,ELZBIETAO,10941,,false
Sat Jul 03 08:23:51 +0000 2021,,,,0,1411239251057033217,,,,pl,,,,4,1410872714345291776,Greenpeace_PL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PGE: optymalne jest ocieplenie klimatu o 3,5 st. 

IPCC: przekroczenie 2 stopni grozi wymarciem 99% raf koralowych, roztopieniem 1/3 himalajskich lodowców zapewniających wodę dla 25% 🌏 upraw zbóż i ryzyko niedoboru wody aż 800 mln ludzi i masowe migracje

https://t.co/nehVQNyjwG",https://twitter.com/ElektrowniaPV/status/1411239251057033217,Sun Aug 25 19:45:54 +0000 2013,1700038219,false,Green energy fire starter. PV: https://t.co/UFKCiUFHGh EV: https://t.co/MyyZxx7i91 BE: https://t.co/m9eUlWB6LL MM: https://t.co/ug5xNA0ef1,15736,1409,491,11,"London, WMelbourne, Warszawa",ElektrowniaPV,ElektrowniaPV,14900,http://bit.ly/ElektrowniaPV,false
Sat Jul 03 05:34:50 +0000 2021,,,,0,1411196714892107779,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/absprawa/status/1411196714892107779,Sun Jul 23 13:10:03 +0000 2017,889110359684075520,false,Konto kabaretowo-satyryczne. RT oznacza wszystko albo nic. Komentarze odzwierciedlają poglądy autora albo nie.,61989,256,604,2,,Absolwent prawa!,absprawa,38011,,false
Sat Jul 03 08:20:05 +0000 2021,,,,0,1411238303450402818,Sawomir86174818,1411177219767013384,4188145335,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Sawomir86174818 Spoko. Klimat troche discopolowy, ale co kto lubi",https://twitter.com/Mateusz55628522/status/1411238303450402818,Tue Nov 24 19:18:32 +0000 2020,1331316237486481408,true,,3936,6,150,0,,Mateusz,Mateusz55628522,4757,,false
